condition,probe,policy_id,enactment_year,topics,slope,endpoint_delta
nanochat_sft,yes_no,US-1971-PENTAGON-PAPERS,1971,,-0.002945,-0.061920
nanochat_sft,yes_no,US-1971-ANCSA,1971,finance_banking,0.004927,0.024223
nanochat_sft,yes_no,US-1972-CLEAN-WATER,1972,,0.007263,0.081482
nanochat_sft,yes_no,US-1972-FURMAN,1972,,0.002309,0.020194
nanochat_sft,yes_no,US-1972-TITLE-IX,1972,civil_rights,0.006179,0.068192
nanochat_sft,yes_no,US-1972-YODER,1972,,0.001182,0.016190
nanochat_sft,yes_no,US-1972-CPSA,1972,labor_wages,0.005700,0.070281
nanochat_sft,yes_no,US-1973-ESA,1973,,0.005671,0.070820
nanochat_sft,yes_no,US-1973-REHABILITATION,1973,civil_rights|labor_wages,0.009215,0.089885
nanochat_sft,yes_no,US-1973-RODRIGUEZ,1973,civil_rights,0.004344,0.035065
nanochat_sft,yes_no,US-1973-ROE,1973,,0.002575,0.036547
nanochat_sft,yes_no,US-1973-WAR-POWERS,1973,natl_security,0.003644,0.066157
nanochat_sft,yes_no,US-1974-ECOA,1974,civil_rights,0.002177,0.006429
nanochat_sft,yes_no,US-1974-ERISA,1974,social_welfare,0.002311,0.002703
nanochat_sft,yes_no,US-1974-MILLIKEN,1974,civil_rights,0.003217,0.023975
nanochat_sft,yes_no,US-1974-PRIVACY-ACT,1974,,0.003040,0.026884
nanochat_sft,yes_no,US-1975-IDEA,1975,,-0.000837,-0.038429
nanochat_sft,yes_no,US-1975-ISDEAA,1975,,0.001964,-0.020063
nanochat_sft,yes_no,US-1975-EPCA,1975,environment,-0.000519,-0.043451
nanochat_sft,yes_no,US-1976-BUCKLEY,1976,,0.003597,0.060418
nanochat_sft,yes_no,US-1976-GREGG,1976,crim_justice,0.001348,0.039284
nanochat_sft,yes_no,US-1976-TSCA,1976,,0.003950,0.056536
nanochat_sft,yes_no,US-1977-CRA,1977,finance_banking,0.003813,0.062855
nanochat_sft,yes_no,US-1977-FED-DUAL-MANDATE,1977,labor_wages,0.003538,0.049188
nanochat_sft,yes_no,US-1978-AIRLINE-DEREG,1978,environment,0.000222,-0.010013
nanochat_sft,yes_no,US-1978-BAKKE,1978,civil_rights,-0.000469,-0.025385
nanochat_sft,yes_no,US-1978-FISA,1978,natl_security,-0.000619,-0.035929
nanochat_sft,yes_no,US-1978-HUMPHREY-HAWKINS,1978,labor_wages,0.001013,-0.012041
nanochat_sft,yes_no,US-1978-ICWA,1978,,0.001690,0.007283
nanochat_sft,yes_no,US-1978-PREGNANCY-DISCRIM,1978,civil_rights,0.004211,0.026025
nanochat_sft,yes_no,US-1978-AIRFA,1978,,0.004120,0.029203
nanochat_sft,yes_no,US-1980-CERCLA,1980,,0.005712,0.081695
nanochat_sft,yes_no,US-1980-DIDMCA,1980,,0.007509,0.103066
nanochat_sft,yes_no,US-1980-REFUGEE-ACT,1980,,0.007164,0.108656
nanochat_sft,yes_no,US-1982-VRA-AMENDMENTS,1982,civil_rights,0.013679,0.040026
nanochat_sft,yes_no,US-1983-CHADHA,1983,,0.013599,0.090106
nanochat_sft,yes_no,US-1984-CHEVRON,1984,,0.014529,0.138911
nanochat_sft,yes_no,US-1984-SENTENCING,1984,crim_justice,0.012541,0.129506
nanochat_sft,yes_no,US-1986-BOWERS,1986,crim_justice,0.011141,0.094921
nanochat_sft,yes_no,US-1986-IRCA,1986,,0.011500,0.074922
nanochat_sft,yes_no,US-1986-TAX-REFORM,1986,finance_banking,0.012043,0.099821
nanochat_sft,yes_no,US-1987-DOLE,1987,,0.011169,0.145638
nanochat_sft,yes_no,US-1988-CIVIL-LIBERTIES-ACT,1988,,0.008828,0.105976
nanochat_sft,yes_no,US-1990-ADA,1990,civil_rights,0.001495,-0.028737
nanochat_sft,yes_no,US-1990-CLEAN-AIR-AMEND,1990,environment,0.000937,-0.037371
nanochat_sft,yes_no,US-1990-IMMIGRATION-ACT,1990,labor_wages,-0.001883,-0.072215
nanochat_sft,yes_no,US-1991-CIVIL-RIGHTS-ACT,1991,civil_rights|labor_wages,-0.005266,-0.092923
nanochat_sft,yes_no,US-1992-CASEY,1992,,0.004517,0.110017
nanochat_sft,yes_no,US-1993-BRADY,1993,crim_justice,0.001645,0.055686
nanochat_sft,yes_no,US-1993-FMLA,1993,health_medical,0.001988,0.039845
nanochat_sft,yes_no,US-1993-NVRA,1993,,0.003291,0.052113
nanochat_sft,yes_no,US-1993-RFRA,1993,,0.002279,0.068206
nanochat_sft,yes_no,US-1994-CRIME-BILL,1994,crim_justice,-0.003482,-0.021980
nanochat_sft,yes_no,US-1994-NAFTA,1994,,0.002924,0.064156
nanochat_sft,yes_no,US-1994-VAWA,1994,,0.001171,0.035345
nanochat_sft,yes_no,US-1995-LOPEZ,1995,crim_justice,0.003739,0.060390
nanochat_sft,yes_no,US-1996-DOMA,1996,,0.000972,0.043197
nanochat_sft,yes_no,US-1996-PRWORA,1996,social_welfare,0.000651,0.029309
nanochat_sft,yes_no,US-1996-TELECOM,1996,,0.000506,0.030882
nanochat_sft,yes_no,US-1996-AEDPA,1996,,0.003707,0.041153
nanochat_sft,yes_no,US-1996-IIRIRA,1996,,0.004188,0.065050
nanochat_sft,yes_no,US-1997-PRINTZ,1997,,-0.001054,-0.028367
nanochat_sft,yes_no,US-1997-RENO-ACLU,1997,,-0.000431,-0.025023
nanochat_sft,yes_no,US-1999-GLBA,1999,,0.012544,0.105199
nanochat_sft,yes_no,US-2000-BUSH-GORE,2000,civil_rights,0.017386,0.206036
nanochat_sft,yes_no,US-2001-NCLB,2001,,0.009485,0.058482
nanochat_sft,yes_no,US-2001-PATRIOT,2001,natl_security,0.012464,0.086772
nanochat_sft,yes_no,US-2001-AUMF,2001,,0.014474,0.112263
nanochat_sft,yes_no,US-2002-HAVA,2002,,0.005768,0.024351
nanochat_sft,yes_no,US-2002-HOMELAND-SECURITY,2002,natl_security|finance_banking,0.008353,0.030136
nanochat_sft,yes_no,US-2002-SOX,2002,,0.004801,0.005557
nanochat_sft,yes_no,US-2002-IRAQ-AUMF,2002,natl_security,0.012472,0.072498
nanochat_sft,yes_no,US-2003-LAWRENCE,2003,crim_justice,0.009398,0.099846
nanochat_sft,yes_no,US-2003-MEDICARE-MMA,2003,social_welfare|health_medical,0.010279,0.093289
nanochat_sft,yes_no,US-2005-KELO,2005,,0.002366,0.007518
nanochat_sft,yes_no,US-2007-MASS-EPA,2007,environment,-0.002088,0.075133
nanochat_sft,yes_no,US-2008-HELLER,2008,crim_justice,-0.001408,-0.000801
nanochat_sft,yes_no,US-2009-ARRA,2009,finance_banking,-0.003815,-0.080758
nanochat_sft,yes_no,US-2009-LILLY-LEDBETTER,2009,civil_rights,0.000183,-0.043923
nanochat_sft,yes_no,US-2009-HATE-CRIMES,2009,crim_justice,-0.004518,-0.105420
nanochat_sft,yes_no,US-2010-ACA,2010,social_welfare,0.000008,-0.037621
nanochat_sft,yes_no,US-2010-CITIZENS-UNITED,2010,,0.001308,-0.041243
nanochat_sft,yes_no,US-2010-DODD-FRANK,2010,,0.000408,-0.030349
nanochat_sft,yes_no,US-2010-MCDONALD,2010,,-0.001977,-0.045153
nanochat_sft,yes_no,US-2010-DADT-REPEAL,2010,civil_rights|natl_security,-0.000546,-0.054378
nanochat_sft,yes_no,US-2012-NFIB,2012,social_welfare|finance_banking,0.003363,0.034747
nanochat_sft,yes_no,US-2013-SHELBY,2013,civil_rights,0.004664,-0.002812
nanochat_sft,yes_no,US-2013-WINDSOR,2013,,0.005929,-0.000923
nanochat_sft,yes_no,US-2014-HOBBY-LOBBY,2014,civil_rights,0.003406,0.030338
nanochat_sft,yes_no,US-2015-OBERGEFELL,2015,,0.001038,0.015309
nanochat_sft,yes_no,US-2017-TCJA,2017,finance_banking,-0.005314,-0.057641
nanochat_sft,yes_no,US-2018-JANUS,2018,labor_wages,0.000219,0.033240
nanochat_sft,yes_no,US-2018-FIRST-STEP,2018,crim_justice,-0.003467,0.020720
nanochat_sft,yes_no,US-2019-RUCHO,2019,,-0.001140,-0.009931
nanochat_sft,yes_no,US-2020-BOSTOCK,2020,civil_rights,-0.003978,-0.031372
nanochat_sft,yes_no,US-2020-CARES,2020,labor_wages|social_welfare,-0.000589,-0.013495
nanochat_sft,yes_no,US-2020-MCGIRT,2020,crim_justice,-0.000050,0.003960
nanochat_sft,yes_no,US-2021-AMERICAN-RESCUE-PLAN,2021,labor_wages|social_welfare|finance_banking,-0.003435,-0.052620
nanochat_sft,yes_no,US-2021-IIJA,2021,environment,-0.003241,-0.039765
nanochat_sft,yes_no,US-2021-JUNETEENTH,2021,,-0.003399,-0.032947
nanochat_sft,yes_no,US-2022-BRUEN,2022,,0.001500,-0.031557
nanochat_sft,yes_no,US-2022-CHIPS,2022,,-0.002388,-0.055676
nanochat_sft,yes_no,US-2022-DOBBS,2022,,-0.000100,-0.050083
nanochat_sft,yes_no,US-2022-IRA,2022,environment|finance_banking|health_medical,0.002896,-0.009726
nanochat_sft,yes_no,US-2022-BIPARTISAN-SAFER-COMMUNITIES,2022,labor_wages|health_medical|crim_justice,-0.004142,-0.071766
nanochat_sft,yes_no,US-2022-RESPECT-MARRIAGE,2022,,-0.001140,-0.052109
nanochat_sft,yes_no,US-2022-ELECTORAL-COUNT-REFORM,2022,,-0.002745,-0.074680
nanochat_sft,likert,US-1935-NIRA-SCHECHTER,1935,,0.016604,0.068462
nanochat_sft,likert,US-1935-NLRA,1935,labor_wages,0.018269,0.072623
nanochat_sft,likert,US-1935-SOCIAL-SECURITY,1935,labor_wages|social_welfare,0.017641,0.071352
nanochat_sft,likert,US-1936-AAA-BUTLER,1936,finance_banking,0.013537,0.067441
nanochat_sft,likert,US-1937-JONES-LAUGHLIN,1937,labor_wages,0.014163,0.086685
nanochat_sft,likert,US-1937-WEST-COAST-HOTEL,1937,labor_wages,0.011184,0.073111
nanochat_sft,likert,US-1938-FDCA,1938,health_medical,0.011144,0.072184
nanochat_sft,likert,US-1938-FLSA,1938,labor_wages,0.010041,0.066364
nanochat_sft,likert,US-1941-EO8802,1941,civil_rights|labor_wages|natl_security,0.004995,0.057410
nanochat_sft,likert,US-1935-PUHCA,1935,,0.019113,0.078233
nanochat_sft,likert,US-1936-RURAL-ELECTRIFICATION,1936,,0.015079,0.074657
nanochat_sft,likert,US-1939-HATCH-ACT,1939,,0.005532,0.045816
nanochat_sft,likert,US-1940-SELECTIVE-TRAINING,1940,,0.004236,0.040920
nanochat_sft,likert,US-1940-SMITH-ACT,1940,crim_justice,0.002506,0.041010
nanochat_sft,likert,US-1941-DARBY,1941,labor_wages,0.003720,0.045436
nanochat_sft,likert,US-1941-LEND-LEASE,1941,natl_security,0.002640,0.033170
nanochat_sft,likert,US-1942-WICKARD,1942,,-0.000472,0.002433
nanochat_sft,likert,US-1942-EMERGENCY-PRICE-CONTROL,1942,natl_security,-0.000433,0.002698
nanochat_sft,likert,US-1942-EO9066,1942,natl_security,0.001094,0.023250
nanochat_sft,likert,US-1943-CHINESE-EXCLUSION-REPEAL,1943,,-0.002069,-0.006486
nanochat_sft,likert,US-1944-GI-BILL,1944,labor_wages|social_welfare,-0.003448,-0.010020
nanochat_sft,likert,US-1944-KOREMATSU,1944,natl_security,-0.003082,-0.010704
nanochat_sft,likert,US-1945-BRETTON-WOODS,1945,finance_banking,-0.004600,-0.037720
nanochat_sft,likert,US-1945-UN-PARTICIPATION,1945,natl_security|finance_banking,-0.006297,-0.055292
nanochat_sft,likert,US-1946-EMPLOYMENT-ACT,1946,labor_wages,-0.003320,-0.022997
nanochat_sft,likert,US-1946-APA,1946,,-0.004984,-0.039249
nanochat_sft,likert,US-1947-NATIONAL-SECURITY-ACT,1947,natl_security|finance_banking,-0.003814,-0.032603
nanochat_sft,likert,US-1947-TAFT-HARTLEY,1947,labor_wages,-0.005744,-0.051770
nanochat_sft,likert,US-1947-TRUMAN-DOCTRINE,1947,,-0.004567,-0.039392
nanochat_sft,likert,US-1948-EO9981,1948,civil_rights,-0.004071,-0.048506
nanochat_sft,likert,US-1948-DISPLACED-PERSONS-ACT,1948,natl_security,-0.002053,-0.021202
nanochat_sft,likert,US-1948-MARSHALL-PLAN,1948,,-0.003989,-0.045568
nanochat_sft,likert,US-1948-SHELLEY,1948,social_welfare,-0.007050,-0.072068
nanochat_sft,likert,US-1950-DPA,1950,natl_security,-0.004020,-0.048240
nanochat_sft,likert,US-1950-INTERNAL-SECURITY,1950,natl_security|finance_banking,-0.003334,-0.043346
nanochat_sft,likert,US-1951-DENNIS,1951,,-0.004703,-0.049644
nanochat_sft,likert,US-1952-INA,1952,,-0.003306,-0.030757
nanochat_sft,likert,US-1952-YOUNGSTOWN,1952,,-0.002750,-0.017066
nanochat_sft,likert,US-1954-BROWN,1954,civil_rights,-0.007096,-0.068442
nanochat_sft,likert,US-1956-HIGHWAY,1956,,-0.007277,-0.069517
nanochat_sft,likert,US-1956-BANK-HOLDING-COMPANY-ACT,1956,finance_banking,-0.004827,-0.039264
nanochat_sft,likert,US-1957-CIVIL-RIGHTS-ACT,1957,civil_rights,-0.006310,-0.065517
nanochat_sft,likert,US-1957-YATES,1957,,-0.006855,-0.063835
nanochat_sft,likert,US-1957-EO10730,1957,civil_rights,-0.004574,-0.040563
nanochat_sft,likert,US-1958-NDEA,1958,natl_security,-0.003991,-0.029157
nanochat_sft,likert,US-1958-NASA-ACT,1958,,-0.005703,-0.050642
nanochat_sft,likert,US-1958-COOPER,1958,,-0.001419,-0.006721
nanochat_sft,likert,US-1961-MAPP,1961,,-0.002804,-0.039498
nanochat_sft,likert,US-1961-PEACE-CORPS,1961,,-0.003644,-0.043739
nanochat_sft,likert,US-1962-BAKER,1962,,-0.001398,-0.029539
nanochat_sft,likert,US-1962-ENGEL,1962,,-0.001950,-0.032558
nanochat_sft,likert,US-1962-KEFAUVER-HARRIS,1962,health_medical,-0.001982,-0.031167
nanochat_sft,likert,US-1963-EQUAL-PAY,1963,civil_rights|labor_wages,-0.000636,-0.006433
nanochat_sft,likert,US-1963-GIDEON,1963,,-0.001673,-0.018085
nanochat_sft,likert,US-1963-TEST-BAN-TREATY,1963,environment,-0.001718,-0.019017
nanochat_sft,likert,US-1964-24TH-AMENDMENT,1964,finance_banking,-0.001226,-0.000624
nanochat_sft,likert,US-1964-CIVIL-RIGHTS-ACT,1964,civil_rights|labor_wages,0.000622,0.020195
nanochat_sft,likert,US-1964-ECONOMIC-OPPORTUNITY,1964,natl_security,-0.000649,0.003096
nanochat_sft,likert,US-1964-HEART-ATLANTA,1964,civil_rights,0.001777,0.029660
nanochat_sft,likert,US-1964-NYT-SULLIVAN,1964,,-0.000232,0.011532
nanochat_sft,likert,US-1964-REYNOLDS,1964,civil_rights,-0.000394,0.000341
nanochat_sft,likert,US-1964-TONKIN-GULF,1964,natl_security,-0.001615,-0.002944
nanochat_sft,likert,US-1965-ESEA,1965,,-0.000394,-0.007977
nanochat_sft,likert,US-1965-GRISWOLD,1965,civil_rights,0.001361,0.014656
nanochat_sft,likert,US-1965-HART-CELLER,1965,,-0.001262,-0.024292
nanochat_sft,likert,US-1965-MEDICARE-MEDICAID,1965,social_welfare,0.000397,0.011077
nanochat_sft,likert,US-1965-VRA,1965,civil_rights,0.000585,0.011082
nanochat_sft,likert,US-1966-FOIA,1966,,-0.000700,-0.007503
nanochat_sft,likert,US-1966-HARPER,1966,civil_rights|finance_banking,0.000950,0.005791
nanochat_sft,likert,US-1966-MIRANDA,1966,natl_security,0.000388,-0.003266
nanochat_sft,likert,US-1967-KATZ,1967,natl_security,0.000697,0.001784
nanochat_sft,likert,US-1967-LOVING,1967,,-0.000278,-0.001835
nanochat_sft,likert,US-1967-ADEA,1967,civil_rights|labor_wages,0.000872,0.003188
nanochat_sft,likert,US-1968-FAIR-HOUSING,1968,civil_rights|social_welfare,-0.000375,-0.009200
nanochat_sft,likert,US-1968-GUN-CONTROL,1968,crim_justice,-0.000173,-0.008255
nanochat_sft,likert,US-1968-TERRY,1968,,0.000780,0.000324
nanochat_sft,likert,US-1968-OMNIBUS-CRIME-CONTROL,1968,natl_security|crim_justice,0.000091,-0.005368
nanochat_sft,likert,US-1968-TRUTH-IN-LENDING,1968,,-0.001708,-0.025866
nanochat_sft,likert,US-1969-BRANDENBURG,1969,,0.001079,0.006196
nanochat_sft,likert,US-1969-NEPA,1969,environment,-0.001445,-0.018295
nanochat_sft,likert,US-1969-TINKER,1969,,0.000221,0.001903
nanochat_sft,likert,US-1970-CLEAN-AIR,1970,environment,-0.001147,-0.006333
nanochat_sft,likert,US-1970-CSA,1970,health_medical,-0.000782,-0.001495
nanochat_sft,likert,US-1970-OSHA,1970,labor_wages,-0.000055,0.003358
nanochat_sft,likert,US-1970-FCRA,1970,,-0.000721,-0.003553
nanochat_sft,likert,US-1970-BANK-SECRECY,1970,crim_justice,-0.000285,-0.000078
nanochat_sft,likert,US-1971-26TH,1971,civil_rights,-0.001787,-0.013068
nanochat_sft,likert,US-1971-FECA,1971,,-0.000769,-0.004322
nanochat_sft,likert,US-1971-LEMON,1971,,-0.001710,-0.011103
nanochat_sft,likert,US-1971-PENTAGON-PAPERS,1971,,-0.000439,0.000767
nanochat_sft,likert,US-1971-ANCSA,1971,finance_banking,-0.001533,-0.013271
nanochat_sft,likert,US-1972-CLEAN-WATER,1972,,-0.002952,-0.027166
nanochat_sft,likert,US-1972-FURMAN,1972,,0.000232,0.002198
nanochat_sft,likert,US-1972-TITLE-IX,1972,civil_rights,-0.002036,-0.018349
nanochat_sft,likert,US-1972-YODER,1972,,-0.001009,-0.004788
nanochat_sft,likert,US-1972-CPSA,1972,labor_wages,-0.001900,-0.019957
nanochat_sft,likert,US-1973-ESA,1973,,-0.002704,-0.028667
nanochat_sft,likert,US-1973-REHABILITATION,1973,civil_rights|labor_wages,-0.004153,-0.046143
nanochat_sft,likert,US-1973-RODRIGUEZ,1973,civil_rights,-0.001236,-0.013342
nanochat_sft,likert,US-1973-ROE,1973,,-0.002572,-0.021568
nanochat_sft,likert,US-1973-WAR-POWERS,1973,natl_security,-0.003608,-0.029174
nanochat_sft,likert,US-1974-ECOA,1974,civil_rights,-0.003036,-0.034450
nanochat_sft,likert,US-1974-ERISA,1974,social_welfare,-0.003003,-0.028772
nanochat_sft,likert,US-1974-MILLIKEN,1974,civil_rights,-0.000161,-0.011789
nanochat_sft,likert,US-1974-PRIVACY-ACT,1974,,-0.001677,-0.008565
nanochat_sft,likert,US-1975-IDEA,1975,,-0.003942,-0.043454
nanochat_sft,likert,US-1975-ISDEAA,1975,,-0.002094,-0.023938
nanochat_sft,likert,US-1975-EPCA,1975,environment,-0.002740,-0.024591
nanochat_sft,likert,US-1976-BUCKLEY,1976,,-0.000479,0.004553
nanochat_sft,likert,US-1976-GREGG,1976,crim_justice,-0.000381,0.004801
nanochat_sft,likert,US-1976-TSCA,1976,,-0.003242,-0.021539
nanochat_sft,likert,US-1977-CRA,1977,finance_banking,-0.000036,-0.001163
nanochat_sft,likert,US-1977-FED-DUAL-MANDATE,1977,labor_wages,-0.002540,-0.022247
nanochat_sft,likert,US-1978-AIRLINE-DEREG,1978,environment,-0.002015,-0.028259
nanochat_sft,likert,US-1978-BAKKE,1978,civil_rights,-0.001127,-0.022904
nanochat_sft,likert,US-1978-FISA,1978,natl_security,-0.001612,-0.023892
nanochat_sft,likert,US-1978-HUMPHREY-HAWKINS,1978,labor_wages,-0.002770,-0.034025
nanochat_sft,likert,US-1978-ICWA,1978,,-0.002156,-0.034558
nanochat_sft,likert,US-1978-PREGNANCY-DISCRIM,1978,civil_rights,-0.001759,-0.018740
nanochat_sft,likert,US-1978-AIRFA,1978,,-0.001958,-0.025453
nanochat_sft,likert,US-1980-CERCLA,1980,,-0.005533,-0.073401
nanochat_sft,likert,US-1980-DIDMCA,1980,,-0.005938,-0.075403
nanochat_sft,likert,US-1980-REFUGEE-ACT,1980,,-0.005028,-0.066412
nanochat_sft,likert,US-1982-VRA-AMENDMENTS,1982,civil_rights,-0.005227,-0.050186
nanochat_sft,likert,US-1983-CHADHA,1983,,-0.005981,-0.035058
nanochat_sft,likert,US-1984-CHEVRON,1984,,-0.007259,-0.064967
nanochat_sft,likert,US-1984-SENTENCING,1984,crim_justice,-0.006932,-0.064462
nanochat_sft,likert,US-1986-BOWERS,1986,crim_justice,-0.006697,-0.072214
nanochat_sft,likert,US-1986-IRCA,1986,,-0.007609,-0.073266
nanochat_sft,likert,US-1986-TAX-REFORM,1986,finance_banking,-0.005028,-0.051320
nanochat_sft,likert,US-1987-DOLE,1987,,-0.003701,-0.038341
nanochat_sft,likert,US-1988-CIVIL-LIBERTIES-ACT,1988,,-0.001604,-0.034777
nanochat_sft,likert,US-1990-ADA,1990,civil_rights,-0.003822,-0.042469
nanochat_sft,likert,US-1990-CLEAN-AIR-AMEND,1990,environment,0.001185,0.016406
nanochat_sft,likert,US-1990-IMMIGRATION-ACT,1990,labor_wages,0.000591,0.009955
nanochat_sft,likert,US-1991-CIVIL-RIGHTS-ACT,1991,civil_rights|labor_wages,-0.000635,-0.006714
nanochat_sft,likert,US-1992-CASEY,1992,,0.002047,0.021282
nanochat_sft,likert,US-1993-BRADY,1993,crim_justice,0.001676,-0.007402
nanochat_sft,likert,US-1993-FMLA,1993,health_medical,0.002549,0.005174
nanochat_sft,likert,US-1993-NVRA,1993,,0.002024,0.002972
nanochat_sft,likert,US-1993-RFRA,1993,,0.001335,-0.011362
nanochat_sft,likert,US-1994-CRIME-BILL,1994,crim_justice,0.002214,0.016936
nanochat_sft,likert,US-1994-NAFTA,1994,,0.002442,0.017360
nanochat_sft,likert,US-1994-VAWA,1994,,0.001716,0.007114
nanochat_sft,likert,US-1995-LOPEZ,1995,crim_justice,0.000328,-0.007236
nanochat_sft,likert,US-1996-DOMA,1996,,-0.000790,-0.015868
nanochat_sft,likert,US-1996-PRWORA,1996,social_welfare,-0.000852,-0.015469
nanochat_sft,likert,US-1996-TELECOM,1996,,-0.000317,-0.007871
nanochat_sft,likert,US-1996-AEDPA,1996,,-0.000954,-0.011947
nanochat_sft,likert,US-1996-IIRIRA,1996,,-0.001818,-0.019431
nanochat_sft,likert,US-1997-PRINTZ,1997,,-0.003321,-0.033323
nanochat_sft,likert,US-1997-RENO-ACLU,1997,,-0.001665,-0.023268
nanochat_sft,likert,US-1999-GLBA,1999,,-0.004150,-0.036645
nanochat_sft,likert,US-2000-BUSH-GORE,2000,civil_rights,-0.004986,-0.038695
nanochat_sft,likert,US-2001-NCLB,2001,,-0.005640,-0.039821
nanochat_sft,likert,US-2001-PATRIOT,2001,natl_security,-0.006914,-0.054782
nanochat_sft,likert,US-2001-AUMF,2001,,-0.006223,-0.048578
nanochat_sft,likert,US-2002-HAVA,2002,,-0.006877,-0.076224
nanochat_sft,likert,US-2002-HOMELAND-SECURITY,2002,natl_security|finance_banking,-0.007061,-0.080288
nanochat_sft,likert,US-2002-SOX,2002,,-0.006674,-0.075373
nanochat_sft,likert,US-2002-IRAQ-AUMF,2002,natl_security,-0.006045,-0.067120
nanochat_sft,likert,US-2003-LAWRENCE,2003,crim_justice,-0.005611,-0.057413
nanochat_sft,likert,US-2003-MEDICARE-MMA,2003,social_welfare|health_medical,-0.005488,-0.055225
nanochat_sft,likert,US-2005-KELO,2005,,-0.004163,-0.036056
nanochat_sft,likert,US-2007-MASS-EPA,2007,environment,-0.002045,-0.015210
nanochat_sft,likert,US-2008-HELLER,2008,crim_justice,-0.002986,-0.033722
nanochat_sft,likert,US-2009-ARRA,2009,finance_banking,-0.001051,-0.008637
nanochat_sft,likert,US-2009-LILLY-LEDBETTER,2009,civil_rights,-0.001214,-0.006655
nanochat_sft,likert,US-2009-HATE-CRIMES,2009,crim_justice,-0.002326,-0.020063
nanochat_sft,likert,US-2010-ACA,2010,social_welfare,0.000387,-0.010073
nanochat_sft,likert,US-2010-CITIZENS-UNITED,2010,,-0.001013,-0.019174
nanochat_sft,likert,US-2010-DODD-FRANK,2010,,-0.000143,-0.013531
nanochat_sft,likert,US-2010-MCDONALD,2010,,-0.000113,-0.010389
nanochat_sft,likert,US-2010-DADT-REPEAL,2010,civil_rights|natl_security,-0.000521,-0.016169
nanochat_sft,likert,US-2012-NFIB,2012,social_welfare|finance_banking,0.001341,0.017407
nanochat_sft,likert,US-2013-SHELBY,2013,civil_rights,0.002449,0.034585
nanochat_sft,likert,US-2013-WINDSOR,2013,,0.001433,0.019389
nanochat_sft,likert,US-2014-HOBBY-LOBBY,2014,civil_rights,0.002582,0.038220
nanochat_sft,likert,US-2015-OBERGEFELL,2015,,0.003842,0.041972
nanochat_sft,likert,US-2017-TCJA,2017,finance_banking,0.003291,0.016531
nanochat_sft,likert,US-2018-JANUS,2018,labor_wages,0.002925,0.016699
nanochat_sft,likert,US-2018-FIRST-STEP,2018,crim_justice,0.003760,0.024167
nanochat_sft,likert,US-2019-RUCHO,2019,,0.003006,0.027113
nanochat_sft,likert,US-2020-BOSTOCK,2020,civil_rights,0.004543,0.052554
nanochat_sft,likert,US-2020-CARES,2020,labor_wages|social_welfare,0.003578,0.043197
nanochat_sft,likert,US-2020-MCGIRT,2020,crim_justice,0.004457,0.055813
nanochat_sft,likert,US-2021-AMERICAN-RESCUE-PLAN,2021,labor_wages|social_welfare|finance_banking,0.002030,0.029232
nanochat_sft,likert,US-2021-IIJA,2021,environment,0.002330,0.032798
nanochat_sft,likert,US-2021-JUNETEENTH,2021,,0.002500,0.034359
nanochat_sft,likert,US-2022-BRUEN,2022,,0.001121,0.018856
nanochat_sft,likert,US-2022-CHIPS,2022,,0.002097,0.025616
nanochat_sft,likert,US-2022-DOBBS,2022,,0.001425,0.022744
nanochat_sft,likert,US-2022-IRA,2022,environment|finance_banking|health_medical,0.000739,0.015277
nanochat_sft,likert,US-2022-BIPARTISAN-SAFER-COMMUNITIES,2022,labor_wages|health_medical|crim_justice,0.000815,0.014684
nanochat_sft,likert,US-2022-RESPECT-MARRIAGE,2022,,0.001397,0.019844
nanochat_sft,likert,US-2022-ELECTORAL-COUNT-REFORM,2022,,0.001721,0.023020
